apply	address	expected_name	expected_name_source	expected_type	expected_length	proposed_name	proposed_type	proposed_length	aggregate_id	confidence	evidence
0	00811A9C	DAT_00811a9c	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=2, 4=2, 12=11}; sites=00683C70@00684CF4 MOV ECX,dword ptr [EAX + 0x811a9c] | 00683C70@00684D73 MOV ECX,dword ptr [EAX + 0x811a9c] | 00683C70@00684E7C MOV ECX,dword ptr [EDX + 0x80ef88] | 00683C70@006899C0 MOV EDX,dword ptr [EAX + 0x811a9c] | 00683C70@00689B5A MOV EDX,dword ptr [EAX + 0x811a9c] | 00683C70@00689C0E MOV EDX,dword ptr [EAX + 0x811a9c] | 00683C70@00689C4A MOV ECX,dword ptr [EAX + 0x811a9c] | 00683C70@00689D36 MOV EDX,dword ptr [EAX + 0x811a9c] | 00683C70@00689ECE MOV EDX,dword ptr [EAX + 0x811a9c] | 00683C70@00689F89 MOV EAX,dword ptr [ECX*0x4 + 0x811a9c] | 00683C70@0068A166 MOV EAX,dword ptr [ECX*0x4 + 0x811a9c]
0	00811AA0	DAT_00811aa0	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=2, 4=2, 12=3}; sites=00683C70@00684E88 MOV EAX,dword ptr [EDX + 0x80ef8c] | 00683C70@00689E72 LEA ECX,[EAX*0x4 + 0x811aa0] | 00683C70@0068A0B2 LEA ECX,[EAX*0x4 + 0x811aa0]
0	00811AE4	DAT_00811ae4	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=2, 4=2, 12=3}; sites=00683C70@00689913 MOV ECX,dword ptr [EAX + 0x811ae4] | 00683C70@00689FF1 MOV CX,word ptr [EAX*0x4 + 0x811ae4] | 00683C70@0068A1CE MOV CX,word ptr [EAX*0x4 + 0x811ae4]
0	00811AEC	PTR_00811aec	DEFAULT	/char *32	4			0	indexed_global_candidate	review	SIB scales={3=10, 4=11, 12=18}; sites=00680FF0@00681038 MOV dword ptr [EDX*0x4 + 0x811aec],EAX | 006839D0@00683ADD MOV EAX,dword ptr [EAX*0x4 + 0x811aec] | 00683C70@00685075 MOV ECX,dword ptr [EAX*0x4 + 0x811aec] | 00683C70@006852B2 MOV EDX,dword ptr [ECX*0x4 + 0x811aec] | 00683C70@00685423 MOV EDX,dword ptr [EAX + 0x811aec] | 00683C70@006854C8 MOV EDX,dword ptr [EAX + 0x811aec] | 00683C70@0068557A MOV EDX,dword ptr [EAX + 0x811aec] | 00683C70@00685741 MOV EDX,dword ptr [EAX + 0x811aec] | 00683C70@00685A9E MOV EAX,dword ptr [EAX + 0x811aec] | 00683C70@00685C32 MOV EDX,dword ptr [EAX + 0x811aec] | 00683C70@00685DFC MOV EAX,dword ptr [EAX + 0x811aec] | 00683C70@00686151 MOV EAX,dword ptr [ECX*0x4 + 0x811aec]
0	00811C80	DAT_00811c80	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=13, 4=15, 12=26}; sites=006839D0@00683A78 LEA EAX,[EAX*0x4 + 0x811c80] | 006839D0@00683B0E MOV EAX,dword ptr [EAX*0x4 + 0x811c80] | 00683C70@00685356 MOV EDX,dword ptr [EAX + 0x811c80] | 00683C70@0068541D MOV ECX,dword ptr [EAX + 0x811c80] | 00683C70@006854C2 MOV ECX,dword ptr [EAX + 0x811c80] | 00683C70@00685573 MOV ECX,dword ptr [EAX + 0x811c80] | 00683C70@006855E7 MOV DL,byte ptr [ECX*0x4 + 0x811c80] | 00683C70@00685739 MOV CX,word ptr [EAX + 0x811c80] | 00683C70@0068587D MOV DL,byte ptr [ECX*0x4 + 0x811c80] | 00683C70@00685935 MOV CL,byte ptr [EAX*0x4 + 0x811c80] | 00683C70@00685A97 MOV DX,word ptr [EAX + 0x811c80] | 00683C70@00685C2C MOV ECX,dword ptr [EAX + 0x811c80]
0	00811C84	DAT_00811c84	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=12, 4=12, 12=21}; sites=00683C70@0068556C MOV EDX,dword ptr [EAX + 0x811c84] | 00683C70@0068572C MOV ECX,dword ptr [EAX + 0x811c84] | 00683C70@006858A6 MOV ECX,dword ptr [EAX*0x4 + 0x811c84] | 00683C70@00685960 MOV DX,word ptr [ECX*0x4 + 0x811c84] | 00683C70@00685A90 MOV CX,word ptr [EAX + 0x811c84] | 00683C70@00685DED MOV CX,word ptr [EAX + 0x811c84] | 00683C70@00685EE6 MOV ECX,dword ptr [EDX*0x4 + 0x811c84] | 00683C70@006863EC MOV EDX,dword ptr [EAX + 0x811c84] | 00683C70@006865BA MOV CX,word ptr [EAX*0x4 + 0x811c84] | 00683C70@006867B9 MOV EDX,dword ptr [ECX*0x4 + 0x811c84] | 00683C70@006868A8 MOV ECX,dword ptr [EAX*0x4 + 0x811c84] | 00683C70@00686991 MOV DX,word ptr [EAX + 0x811c84]
0	00811C88	DAT_00811c88	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=9, 4=9, 12=16}; sites=00683C70@00685566 MOV ECX,dword ptr [EAX + 0x811c88] | 00683C70@0068598E MOV CX,word ptr [EAX*0x4 + 0x811c88] | 00683C70@00685DE5 MOV DX,word ptr [EAX + 0x811c88] | 00683C70@006863F8 MOV ECX,dword ptr [EAX + 0x811c88] | 00683C70@006865E7 MOV DX,word ptr [ECX*0x4 + 0x811c88] | 00683C70@006867DF MOV EAX,dword ptr [EAX*0x4 + 0x811c88] | 00683C70@006868CE MOV EAX,dword ptr [ECX*0x4 + 0x811c88] | 00683C70@0068699F MOV CX,word ptr [EAX + 0x811c88] | 00683C70@00686AEC MOV CX,word ptr [EAX*0x4 + 0x811c88] | 00683C70@00686C8E MOV DX,word ptr [ECX*0x4 + 0x811c88] | 00683C70@00686E03 MOV DX,word ptr [ECX*0x4 + 0x811c88] | 00683C70@00686F12 MOV CX,word ptr [EAX + 0x811c88]
0	00811C8C	DAT_00811c8c	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=7, 4=7, 12=13}; sites=00683C70@006859BB MOV DX,word ptr [ECX*0x4 + 0x811c8c] | 00683C70@00685DDF MOV CL,byte ptr [EAX + 0x811c8c] | 00683C70@00686404 MOV DX,word ptr [EAX + 0x811c8c] | 00683C70@00686615 MOV CX,word ptr [EAX*0x4 + 0x811c8c] | 00683C70@006869AD MOV EDX,dword ptr [EAX + 0x811c8c] | 00683C70@00686B19 MOV DX,word ptr [ECX*0x4 + 0x811c8c] | 00683C70@00686CBC MOV CX,word ptr [EAX*0x4 + 0x811c8c] | 00683C70@00686E31 MOV CX,word ptr [EAX*0x4 + 0x811c8c] | 00683C70@00686F1D MOV DX,word ptr [EAX + 0x811c8c] | 00683C70@0068705E MOV EDX,dword ptr [ECX*0x4 + 0x811c8c] | 00683C70@006871A0 MOV DX,word ptr [ECX*0x4 + 0x811c8c] | 00683C70@0068741C MOV EDX,dword ptr [EAX + 0x811c8c]
0	00811C90	DAT_00811c90	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=7, 4=7, 12=12}; sites=00683C70@006859E9 MOV ECX,dword ptr [EAX*0x4 + 0x811c90] | 00683C70@00686411 MOV CX,word ptr [EAX + 0x811c90] | 00683C70@00686642 MOV EDX,dword ptr [ECX*0x4 + 0x811c90] | 00683C70@006869BA MOV ECX,dword ptr [EAX + 0x811c90] | 00683C70@00686B47 MOV ECX,dword ptr [EAX*0x4 + 0x811c90] | 00683C70@00686CE9 MOV EDX,dword ptr [ECX*0x4 + 0x811c90] | 00683C70@00686E59 MOV EAX,dword ptr [ECX*0x4 + 0x811c90] | 00683C70@00686F28 MOV CX,word ptr [EAX + 0x811c90] | 00683C70@0068708A MOV ECX,dword ptr [EAX*0x4 + 0x811c90] | 00683C70@006871C8 MOV EAX,dword ptr [EAX*0x4 + 0x811c90] | 00683C70@00687428 MOV ECX,dword ptr [EAX + 0x811c90] | 00683C70@00687643 MOV EAX,dword ptr [EAX + 0x811c90]
0	00811C94	DAT_00811c94	DEFAULT	/undefined2	2			0	indexed_global_candidate	review	SIB scales={3=3, 4=3, 12=7}; sites=00683C70@0068641F MOV DX,word ptr [EAX + 0x811c94] | 00683C70@00686668 MOV EAX,dword ptr [EAX*0x4 + 0x811c94] | 00683C70@006869CC MOV DX,word ptr [EAX + 0x811c94] | 00683C70@00686B6D MOV EAX,dword ptr [ECX*0x4 + 0x811c94] | 00683C70@00686D0F MOV EAX,dword ptr [EAX*0x4 + 0x811c94] | 00683C70@00686F33 MOV DX,word ptr [EAX + 0x811c94] | 00683C70@00687434 MOV EDX,dword ptr [EAX + 0x811c94]
0	00811C98	DAT_00811c98	DEFAULT	/undefined2	2			0	indexed_global_candidate	review	SIB scales={3=2, 4=2, 12=5}; sites=00683C70@0068642D MOV CX,word ptr [EAX + 0x811c98] | 00683C70@0068669F MOV CX,word ptr [EAX*0x4 + 0x811c98] | 00683C70@006869D9 MOV CX,word ptr [EAX + 0x811c98] | 00683C70@00686B9F MOV EAX,dword ptr [EAX*0x4 + 0x811c98] | 00683C70@00687440 MOV ECX,dword ptr [EAX + 0x811c98]
0	00811C9C	DAT_00811c9c	DEFAULT	/undefined1	1			0	indexed_global_candidate	review	SIB scales={3=1, 4=1, 12=4}; sites=00683C70@0068643B MOV DL,byte ptr [EAX + 0x811c9c] | 00683C70@006866CC MOV DX,word ptr [ECX*0x4 + 0x811c9c] | 00683C70@006869E7 MOV DX,word ptr [EAX + 0x811c9c] | 00683C70@0068744C MOV DL,byte ptr [EAX + 0x811c9c]
0	00813BC4	DAT_00813bc4	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=1, 4=1, 12=4}; sites=006839D0@00683A33 CMP dword ptr [ECX + 0x813bc4],EDX | 006839D0@00683B65 CMP EDX,dword ptr [ECX + 0x813bc4] | 006839D0@00683B95 MOV AX,word ptr [EDX*0x4 + 0x813bc4] | 00683C70@00689763 MOV EDX,dword ptr [EBX + 0x8110b0]
0	00813BC8	DAT_00813bc8	DEFAULT	/undefined1	1			0	indexed_global_candidate	review	SIB scales={3=10, 4=10, 12=4}; sites=00680B50@00680B71 MOV CL,byte ptr [EAX + 0x813bc8] | 00680BD0@00680BE9 MOV AL,byte ptr [ECX*0x4 + 0x813bc8] | 00681F70@00681F96 MOV AL,byte ptr [EDX + ECX*0x4 + 0x813bc8] | 00681FE0@00682006 MOV AL,byte ptr [EDX + ECX*0x4 + 0x813bc8] | 00682050@00682077 MOV AL,byte ptr [ESI + EDI*0x4 + 0x813bc8] | 00682050@006820A8 MOV AL,byte ptr [EDX + ECX*0x4 + 0x813bc8] | 006820F0@00682117 MOV AL,byte ptr [EDX + EDI*0x4 + 0x813bc8] | 006820F0@00682147 MOV AL,byte ptr [ESI + EDI*0x4 + 0x813bc8] | 006820F0@00682178 MOV AL,byte ptr [EDX + ECX*0x4 + 0x813bc8] | 006821D0@006821F7 MOV AL,byte ptr [EDX + EDI*0x4 + 0x813bc8] | 006821D0@0068222A MOV AL,byte ptr [EDX + ECX*0x4 + 0x813bc8] | 00683C70@00685139 MOV CL,byte ptr [EAX + 0x813bc8]
0	0081458C	DAT_0081458c	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={12=8}; sites=00683C70@0068420E MOV ESI,dword ptr [EAX + 0x81458c] | 00683C70@00684217 MOV dword ptr [EAX + 0x81458c],ESI | 00683C70@00684292 MOV ECX,dword ptr [EAX + 0x81458c] | 00683C70@0068429F MOV EDX,dword ptr [EAX + 0x81458c] | 00683C70@006842F7 MOV ECX,dword ptr [EAX + 0x81458c] | 00683C70@00684B22 MOV ECX,dword ptr [EAX + 0x81458c] | 00683C70@00684B2A MOV dword ptr [EAX + 0x81458c],ECX | 00683C70@00684B3D MOV ECX,dword ptr [EAX + 0x81458c]
0	008145A4	DAT_008145a4	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={3=1, 4=1, 12=14}; sites=00683C70@006843B0 LEA ESI,[EDX + 0x811a90] | 00683C70@006843C7 MOV dword ptr [ESI],0x1 | 00683C70@00684A08 LEA EBX,[EDX + 0x811a90] | 00683C70@00684A1D MOV dword ptr [EBX],0x4 | 00683C70@00684B67 LEA ESI,[EDX + 0x811a90] | 00683C70@00684B7C MOV dword ptr [ESI],0x2 | 00683C70@00684C5C LEA ESI,[EDX + 0x811a90] | 00683C70@00684C71 MOV dword ptr [ESI],0x2 | 00683C70@00684E3B LEA ESI,[EDX + 0x811a90] | 00683C70@00684E4B MOV dword ptr [ESI],0x3 | 00683C70@00684EEF LEA EDX,[EAX*0x4 + 0x811a90] | 00683C70@00684EFC MOV dword ptr [EDX],EBX
0	008145A8	DAT_008145a8	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={12=5}; sites=00683C70@00684A23 MOV dword ptr [EDX + 0x811a94],EAX | 00683C70@00684B82 MOV dword ptr [EDX + 0x811a94],ECX | 00683C70@00684C77 MOV dword ptr [EDX + 0x811a94],ECX | 00683C70@00684E5A MOV dword ptr [EDX + 0x811a94],0x1 | 00683C70@0068974A MOV dword ptr [EDX + 0x811a94],0x2
0	008145B8	DAT_008145b8	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={12=5}; sites=00683C70@006843BF LEA ECX,[EDX + 0x811aa4] | 00683C70@00684A29 LEA EDX,[EDX + 0x811aa4] | 00683C70@00684B88 LEA ECX,[EDX + 0x811aa4] | 00683C70@00684C7D LEA ECX,[EDX + 0x811aa4] | 00683C70@00684E41 LEA EBX,[EDX + 0x811aa4]
0	00854FF8	DAT_00854ff8	DEFAULT	/undefined1	1			0	indexed_global_candidate	review	SIB scales={4=22}; sites=006C0800@006C0822 LEA EBX,[EBX + 0x854ff8] | 006C08E0@006C090F MOV EAX,dword ptr [ECX*0x4 + 0x854ff8] | 006C08E0@006C0916 LEA EBX,[ECX*0x4 + 0x854ff8] | 006C0FB0@006C10D1 LEA EDI,[EAX*0x4 + 0x854ff8] | 006C0FB0@006C112C LEA EBX,[ECX*0x4 + 0x854ff8] | 006C18D0@006C1908 MOV EAX,dword ptr [ECX*0x4 + 0x854ff8] | 006C18D0@006C1911 LEA ECX,[ECX*0x4 + 0x854ff8] | 006C1950@006C198B TEST byte ptr [EAX + 0x854ff8],0x1 | 006C19D0@006C19FE TEST byte ptr [ESI + 0x854ff8],0x2 | 006C19D0@006C1A33 TEST byte ptr [ESI + 0x854ff8],0x2 | 006C1AD0@006C1B11 TEST byte ptr [ECX*0x4 + 0x854ff8],0x1 | 006C1BA0@006C1BDD MOV EAX,dword ptr [ESI + 0x854ff8]
1	008568E0	g_resourceStringBufferOffset	ANALYSIS	/uint	4	g_resourceStringBufferOffset	/uint	4	win32_resource_string_cursor	high	LoadResourceString calls LoadStringA with chunk=0x800; cursor bound=0x1004; destination is global_base+read_write_cursor
1	00857110	g_runtimeRecords_00857110	ANALYSIS	/SubmarineTitans/Recovered/GlobalAggregates/RuntimeRecord_00857110_0008 *32	4	g_runtimeRecords_00857110	pointer:record:/SubmarineTitans/Recovered/GlobalAggregates/RuntimeRecord_00857110_0008@8{0,field_0000,/short|2,field_0002,/short|4,field_0004,/int}	4	runtime_record_pointer	high	runtime pointer indexed with unique affine stride=0x8; fields=3; functions=5; sites=26; reads=25; writes=1; pointer_deltas=[8]; index_global=00857114
1	00857A60	g_resourceStringBuffer	ANALYSIS	/char[4100]	4100	g_resourceStringBuffer	array:4100:/char	4100	win32_resource_string_buffer	high	LoadResourceString calls LoadStringA with chunk=0x800; cursor bound=0x1004; destination is global_base+read_write_cursor
0	0085A1A0	DAT_0085a1a0	DEFAULT	/undefined4	4			0	indexed_global_candidate	review	SIB scales={4=64}; sites=00737110@0073712C MOV EAX,dword ptr [ECX*0x4 + 0x85a1a0] | 00737110@007371D3 MOV ECX,dword ptr [EDX*0x4 + 0x85a1a0] | 0073B470@0073B658 MOV ECX,dword ptr [EDX*0x4 + 0x85a1a0] | 0073CD70@0073CEB5 MOV EAX,dword ptr [EAX*0x4 + 0x85a1a0] | 0073DC60@0073DE47 MOV EAX,dword ptr [ECX*0x4 + 0x85a1a0] | 0073DF70@0073DF8F CMP dword ptr [ECX*0x4 + 0x85a1a0],0x0 | 0073DF70@0073DF9E MOV EAX,dword ptr [EDX*0x4 + 0x85a1a0] | 0073DF70@0073DFB1 MOV dword ptr [ECX*0x4 + 0x85a1a0],0x0 | 0073E2C0@0073E2DB MOV EAX,dword ptr [ECX*0x4 + 0x85a1a0] | 0073E2C0@0073E309 MOV ECX,dword ptr [EDX*0x4 + 0x85a1a0] | 0073E370@0073E390 MOV EAX,dword ptr [ECX*0x4 + 0x85a1a0] | 0073E370@0073E3E8 MOV EDX,dword ptr [EAX*0x4 + 0x85a1a0]
